team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Huddersfield,Aaron Mooy,10.0,MID,2018-19,34,90.0,0.2,0.15,0.1,0.05800000000000001,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,2.9924830515432257,2.7257518474956646
Huddersfield,Aaron Mooy,10.0,MID,2018-19,34,90.0,0.2,0.15,0.1,0.05800000000000001,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,2.8692642324617954,2.6493281775709976
Huddersfield,Elias Kachunga,9.0,MID,2018-19,34,5.5,0.0,0.084,0.0,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,1.01,1.1627980554554078
Huddersfield,Elias Kachunga,9.0,MID,2018-19,34,5.5,0.0,0.084,0.0,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,1.2024073134203135,1.6804412804848732
Huddersfield,Elias Kachunga,9.0,MID,2018-19,34,5.5,0.0,0.084,0.0,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,1.01,1.0089690748781384
Huddersfield,Elias Kachunga,9.0,MID,2018-19,34,5.5,0.0,0.084,0.0,0.0,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,1.0702741013787853,1.3682185314319124
Huddersfield,Elias Kachunga,9.0,MID,2018-19,34,5.5,0.0,0.084,0.0,0.0,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,1.1088470214031854,1.3545202742067364
Huddersfield,Erik Durm,37.0,DEF,2018-19,34,90.0,0.0,0.05,0.0,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,2.04,2.1491414681824343
Huddersfield,Erik Durm,37.0,DEF,2018-19,34,90.0,0.0,0.05,0.0,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,2.8096292536812535,3.1510820872987964
Huddersfield,Erik Durm,37.0,DEF,2018-19,34,90.0,0.0,0.05,0.0,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,2.04,2.039263624912956
Huddersfield,Erik Durm,37.0,DEF,2018-19,34,90.0,0.0,0.05,0.0,0.0,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,2.2810964055151417,2.4939138555530893
Huddersfield,Erik Durm,37.0,DEF,2018-19,34,90.0,0.0,0.05,0.0,0.0,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,2.4353880856127414,2.6108689804724206
Huddersfield,Florent Hadergjonaj,33.0,DEF,2018-19,34,0.0,0.0,0.0,0.0,0.2,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,0.0,0.0
Huddersfield,Florent Hadergjonaj,33.0,DEF,2018-19,34,0.0,0.0,0.0,0.0,0.2,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,0.0,0.0
Huddersfield,Florent Hadergjonaj,33.0,DEF,2018-19,34,0.0,0.0,0.0,0.0,0.2,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,0.0,0.0
Huddersfield,Florent Hadergjonaj,33.0,DEF,2018-19,34,0.0,0.0,0.0,0.0,0.2,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,0.0,0.0
Huddersfield,Florent Hadergjonaj,33.0,DEF,2018-19,34,0.0,0.0,0.0,0.0,0.2,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,0.0,0.0
Huddersfield,Isaac Mbenza,0.0,MID,2018-19,34,22.5,0.0,0.0,0.0,0.057999999999999996,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,1.01,1.0733020515458118
Huddersfield,Isaac Mbenza,0.0,MID,2018-19,34,22.5,0.0,0.0,0.0,0.057999999999999996,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,1.2024073134203135,1.400449956918488
Huddersfield,Isaac Mbenza,0.0,MID,2018-19,34,22.5,0.0,0.0,0.0,0.057999999999999996,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,1.01,1.0095729024495144
Huddersfield,Isaac Mbenza,0.0,MID,2018-19,34,22.5,0.0,0.0,0.0,0.057999999999999996,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,1.0702741013787853,1.193708222400795
Huddersfield,Isaac Mbenza,0.0,MID,2018-19,34,22.5,0.0,0.0,0.0,0.057999999999999996,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,1.1088470214031854,1.2106259404217994
Huddersfield,Terence Kongolo,5.0,DEF,2018-19,34,90.0,0.0,0.036,0.1,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,2.185521957576579,2.1185818570913524
Huddersfield,Terence Kongolo,5.0,DEF,2018-19,34,90.0,0.0,0.036,0.1,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,3.264899698504644,3.0554752938858845
Huddersfield,Terence Kongolo,5.0,DEF,2018-19,34,90.0,0.0,0.036,0.1,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,2.039018166550608,2.0394698099373283
Huddersfield,Terence Kongolo,5.0,DEF,2018-19,34,90.0,0.0,0.036,0.1,0.0,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,2.5648530055657384,2.434324969542464
Huddersfield,Terence Kongolo,5.0,DEF,2018-19,34,90.0,0.0,0.036,0.1,0.0,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,2.6693626120923133,2.5617343299117104
Huddersfield,Steve Mounié,24.0,FWD,2018-19,34,15.5,0.0,0.12400000000000003,0.0,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,1.0,1.1804472273949578
Huddersfield,Steve Mounié,24.0,FWD,2018-19,34,15.5,0.0,0.12400000000000003,0.0,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,1.0,1.564535351581004
Huddersfield,Steve Mounié,24.0,FWD,2018-19,34,15.5,0.0,0.12400000000000003,0.0,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,1.0,0.9987825265227538
Huddersfield,Steve Mounié,24.0,FWD,2018-19,34,15.5,0.0,0.12400000000000003,0.0,0.0,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,1.0,1.3518581840627404
Huddersfield,Steve Mounié,24.0,FWD,2018-19,34,15.5,0.0,0.12400000000000003,0.0,0.0,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,1.0,1.2901284128346697
Huddersfield,Ramadan Sobhi,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,0.0,0.0
Huddersfield,Ramadan Sobhi,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,0.0,0.0
Huddersfield,Ramadan Sobhi,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,0.0,0.0
Huddersfield,Ramadan Sobhi,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,0.0,0.0
Huddersfield,Ramadan Sobhi,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,0.0,0.0
Huddersfield,Rajiv van La Parra,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,0.0,0.0
Huddersfield,Rajiv van La Parra,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,0.0,0.0
Huddersfield,Rajiv van La Parra,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,0.0,0.0
Huddersfield,Rajiv van La Parra,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,0.0,0.0
Huddersfield,Rajiv van La Parra,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,0.0,0.0
Huddersfield,Philip Billing,0.0,MID,2018-19,34,0.0,0.0,0.048,0.0,0.028000000000000004,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,0.0,0.0
Huddersfield,Philip Billing,0.0,MID,2018-19,34,0.0,0.0,0.048,0.0,0.028000000000000004,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,0.0,0.0
Huddersfield,Philip Billing,0.0,MID,2018-19,34,0.0,0.0,0.048,0.0,0.028000000000000004,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,0.0,0.0
Huddersfield,Philip Billing,0.0,MID,2018-19,34,0.0,0.0,0.048,0.0,0.028000000000000004,1,37,0.7093915001264925,2.231629286847417,0.0702741013787854,2019-05-05,0.0,0.0
Huddersfield,Philip Billing,0.0,MID,2018-19,34,0.0,0.0,0.048,0.0,0.028000000000000004,1,38,0.5849363161989308,1.8978816622817751,0.1088470214031853,2019-05-12,0.0,0.0
Huddersfield,Matty Daly,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,34,0.3638048939414471,2.5973620015053807,0.01,2019-04-13,0.0,0.0
Huddersfield,Matty Daly,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,35,1.138176112058476,1.6196714456701236,0.2024073134203134,2019-04-20,0.0,0.0
Huddersfield,Matty Daly,0.0,MID,2018-19,34,0.0,0.0,0.0,0.0,0.0,1,36,-0.0024545836234803,2.9606221831439283,0.01,2019-04-26,0.0,0.0
