game_week,week_day,date,team,opponent,team_xg,opponent_xg,season,game_id,time,team_goals,opponent_goals,fpl_game_week,team_elo,opponent_elo,team_goals_scored_xg_3game_form,team_goals_conceded_xg_3game_form,opponent_goals_scored_xg_3game_form,opponent_goals_conceded_xg_3game_form,team_goals_scored_actual_3game_form,team_goals_conceded_actual_3game_form,opponent_goals_scored_actual_3game_form,opponent_goals_conceded_actual_3game_form,team_goals_scored_xg_5game_form,team_goals_conceded_xg_5game_form,opponent_goals_scored_xg_5game_form,opponent_goals_conceded_xg_5game_form,team_goals_scored_actual_5game_form,team_goals_conceded_actual_5game_form,opponent_goals_scored_actual_5game_form,opponent_goals_conceded_actual_5game_form,team_goals_scored_xg_10game_form,team_goals_conceded_xg_10game_form,opponent_goals_scored_xg_10game_form,opponent_goals_conceded_xg_10game_form,team_goals_scored_actual_10game_form,team_goals_conceded_actual_10game_form,opponent_goals_scored_actual_10game_form,opponent_goals_conceded_actual_10game_form,elodiff,home
4,Sun,02/09/2018,Burnley,Manchester Utd,0.8,2.5,2018-2019,420,16:00,0,2,4,1651.971924,1856.07959,1.166666667,1.3,1.466666667,1.566666667,1,2.333333333,1.333333333,2.333333333,0.98,1.56,1.12,1.18,0.8,2.8,1,1.4,1.01,1.34,1.12,1.19,1,1.9,1.2,1.2,-204.107666,1
4,Sun,02/09/2018,Manchester Utd,Burnley,2.5,0.8,2018-2019,420,16:00,2,0,4,1856.07959,1651.971924,1.466666667,1.566666667,1.166666667,1.3,1.333333333,2.333333333,1,2.333333333,1.12,1.18,0.98,1.56,1,1.4,0.8,2.8,1.12,1.19,1.01,1.34,1.2,1.2,1,1.9,204.107666,0
5,Sat,15/09/2018,Chelsea,Cardiff City,2.6,0.7,2018-2019,421,15:00,4,1,5,1854.479248,1565.727783,1.4,1.166666667,0.933333333,1.166666667,2.333333333,1,0.666666667,1,1.42,1.2,1.54,0.94,2,1.2,1.8,0.8,1.36,0.91,1.48,1,1.8,1,1.7,0.9,288.751465,1
5,Sat,15/09/2018,Cardiff City,Chelsea,0.7,2.6,2018-2019,421,15:00,1,4,5,1565.727783,1854.479248,0.933333333,1.166666667,1.4,1.166666667,0.666666667,1,2.333333333,1,0.94,1.54,1.42,1.2,0.8,1.8,2,1.2,1,1.48,1.36,0.91,0.9,1.7,1.8,1,-288.751465,0
5,Sat,15/09/2018,Watford,Manchester Utd,1.3,1.9,2018-2019,422,17:30,1,2,5,1669.432983,1862.831421,1.033333333,0.733333333,1.8,1.233333333,2.333333333,1,1.333333333,2,0.98,0.58,1.46,1.22,1.8,0.8,1.4,1.4,1.07,0.71,1.26,1.01,1.2,1,1.1,1,-193.398438,1
5,Sat,15/09/2018,Manchester Utd,Watford,1.9,1.3,2018-2019,422,17:30,2,1,5,1862.831421,1669.432983,1.8,1.233333333,1.033333333,0.733333333,1.333333333,2,2.333333333,1,1.46,1.22,0.98,0.58,1.4,1.4,1.8,0.8,1.26,1.01,1.07,0.71,1.1,1,1.2,1,193.398438,0
5,Sat,15/09/2018,Leicester City,Bournemouth,2.3,2.3,2018-2019,423,15:00,2,4,5,1701.345825,1679.808594,0.6,0.866666667,1.466666667,0.966666667,1.666666667,1,1.333333333,1.666666667,1,1.18,1.58,1.08,2,2,1.6,1.2,1.08,1.36,1.39,1.26,1.4,2,1.2,1.5,21.537231,0
5,Sat,15/09/2018,Bournemouth,Leicester City,2.3,2.3,2018-2019,423,15:00,4,2,5,1679.808594,1701.345825,1.466666667,0.966666667,0.6,0.866666667,1.333333333,1.666666667,1.666666667,1,1.58,1.08,1,1.18,1.6,1.2,2,2,1.39,1.26,1.08,1.36,1.2,1.5,1.4,2,-21.537231,1
5,Sat,15/09/2018,Manchester City,Fulham,4.8,0.4,2018-2019,424,15:00,3,0,5,1974.856689,1629.779663,2.6,0.733333333,1.5,2.4,3,1,2.333333333,2.333333333,2.06,0.64,1.54,0.94,2.4,0.6,1.8,0.8,2.12,0.55,1.48,1,2.7,0.6,1.7,0.9,345.077026,1
5,Sat,15/09/2018,Fulham,Manchester City,0.4,4.8,2018-2019,424,15:00,0,3,5,1629.779663,1974.856689,1.5,2.4,2.6,0.733333333,2.333333333,2.333333333,3,1,0.94,1.54,2.06,0.64,0.8,1.8,2.4,0.6,1,1.48,2.12,0.55,0.9,1.7,2.7,0.6,-345.077026,0
5,Sat,15/09/2018,Crystal Palace,Huddersfield,0.7,0.9,2018-2019,425,15:00,1,0,5,1671.543823,1559.915161,1.266666667,2.166666667,0.433333333,1.966666667,0.333333333,2,0.666666667,2.333333333,1.4,1.48,0.66,1.96,1,1.2,0.4,2.2,1.46,1.25,0.71,1.48,1.7,1.1,0.5,1.5,111.628662,0
5,Sat,15/09/2018,Huddersfield,Crystal Palace,0.9,0.7,2018-2019,425,15:00,0,1,5,1559.915161,1671.543823,0.433333333,1.966666667,1.266666667,2.166666667,0.666666667,2.333333333,0.333333333,2,0.66,1.96,1.4,1.48,0.4,2.2,1,1.2,0.71,1.48,1.46,1.25,0.5,1.5,1.7,1.1,-111.628662,1
5,Sat,15/09/2018,Newcastle Utd,Arsenal,0.4,1,2018-2019,426,15:00,1,2,5,1656.154907,1815.113525,0.766666667,1.466666667,1.966666667,1.233333333,0.666666667,1.333333333,2.666666667,2,1.1,1.48,1.68,1.42,1.2,1.2,1.8,1.6,1.06,1.33,1.59,1.29,0.9,1.2,2.1,1.6,-158.958618,1
5,Sat,15/09/2018,Arsenal,Newcastle Utd,1,0.4,2018-2019,426,15:00,2,1,5,1815.113525,1656.154907,1.966666667,1.233333333,0.766666667,1.466666667,2.666666667,2,0.666666667,1.333333333,1.68,1.42,1.1,1.48,1.8,1.6,1.2,1.2,1.59,1.29,1.06,1.33,2.1,1.6,0.9,1.2,158.958618,0
5,Sat,15/09/2018,Liverpool,Tottenham,2.6,1,2018-2019,427,12:30,2,1,5,1929.281372,1918.994019,1.733333333,0.666666667,1.566666667,1.166666667,1.666666667,0.333333333,2.333333333,1,2.4,0.56,1.7,1.18,2.6,0.2,2.8,1.6,1.86,0.62,1.36,1.38,1.8,0.4,1.9,1.3,10.287353,0
5,Sat,15/09/2018,Tottenham,Liverpool,1,2.6,2018-2019,427,12:30,1,2,5,1918.994019,1929.281372,1.566666667,1.166666667,1.733333333,0.666666667,2.333333333,1,1.666666667,0.333333333,1.7,1.18,2.4,0.56,2.8,1.6,2.6,0.2,1.36,1.38,1.86,0.62,1.9,1.3,1.8,0.4,-10.287353,1
5,Sun,16/09/2018,Burnley,Wolves,0.3,2.6,2018-2019,428,13:30,0,1,5,1645.219971,1603.580688,0.966666667,1.766666667,1.033333333,0.966666667,1,3,0.666666667,1,1.08,1.54,1.54,0.94,0.8,2.2,1.8,0.8,0.99,1.47,1.48,1,0.8,2,1.7,0.9,41.639283,0
5,Sun,16/09/2018,Wolves,Burnley,2.6,0.3,2018-2019,428,13:30,1,0,5,1603.580688,1645.219971,1.033333333,0.966666667,0.966666667,1.766666667,0.666666667,1,1,3,0.94,1.54,1.08,1.54,0.8,1.8,0.8,2.2,1,1.48,0.99,1.47,0.9,1.7,0.8,2,-41.639283,1
5,Sun,16/09/2018,Everton,West Ham,1.4,1.2,2018-2019,429,16:00,1,3,5,1696.315918,1641.615112,0.966666667,1.433333333,1.133333333,1.366666667,1.666666667,1.333333333,0.666666667,2,1.1,1.28,1.04,1.94,1.6,1.8,1,2.2,0.95,1.07,0.92,1.69,1.3,1.1,1,2,54.700806,1
5,Sun,16/09/2018,West Ham,Everton,1.2,1.4,2018-2019,429,16:00,3,1,5,1641.615112,1696.315918,1.133333333,1.366666667,0.966666667,1.433333333,0.666666667,2,1.666666667,1.333333333,1.04,1.94,1.1,1.28,1,2.2,1.6,1.8,0.92,1.69,0.95,1.07,1,2,1.3,1.1,-54.700806,0
5,Mon,17/09/2018,Southampton,Brighton,2,1.4,2018-2019,430,20:00,2,2,5,1651.369141,1629.83313,1.633333333,1.5,1.7,1.533333333,1.333333333,1.333333333,1.666666667,1.666666667,1.3,1.34,1.1,1.72,0.8,1,1,2.2,1.17,0.98,1.07,1.59,1,1,1,1.8,21.536011,1
5,Mon,17/09/2018,Brighton,Southampton,1.4,2,2018-2019,430,20:00,2,2,5,1629.83313,1651.369141,1.7,1.533333333,1.633333333,1.5,1.666666667,1.666666667,1.333333333,1.333333333,1.1,1.72,1.3,1.34,1,2.2,0.8,1,1.07,1.59,1.17,0.98,1,1.8,1,1,-21.536011,0
6,Sat,22/09/2018,Brighton,Tottenham,0.8,1.9,2018-2019,431,17:30,1,2,6,1630.776245,1898.222778,1.6,1.733333333,0.933333333,1.5,1.333333333,1.666666667,1.666666667,1.333333333,1.36,1.56,1.54,1.42,1.4,1.8,2,1.2,1.06,1.58,1.42,1.35,1,1.7,1.9,1.2,-267.446533,1
6,Sat,22/09/2018,Tottenham,Brighton,1.9,0.8,2018-2019,431,17:30,2,1,6,1898.222778,1630.776245,0.933333333,1.5,1.6,1.733333333,1.666666667,1.333333333,1.333333333,1.666666667,1.54,1.42,1.36,1.56,2,1.2,1.4,1.8,1.42,1.35,1.06,1.58,1.9,1.2,1,1.7,267.446533,0
6,Sat,22/09/2018,Leicester City,Huddersfield,1.7,0.7,2018-2019,432,15:00,3,1,6,1690.374512,1551.540771,1.3,1.266666667,0.5,0.8,1.666666667,2.333333333,0.333333333,0.666666667,1.18,1.28,0.5,1.7,1.6,1.8,0.4,2.2,1.12,1.5,0.65,1.4,1.5,2.2,0.4,1.5,138.833741,1
6,Sat,22/09/2018,Huddersfield,Leicester City,0.7,1.7,2018-2019,432,15:00,1,3,6,1551.540771,1690.374512,0.5,0.8,1.3,1.266666667,0.333333333,0.666666667,1.666666667,2.333333333,0.5,1.7,1.18,1.28,0.4,2.2,1.6,1.8,0.65,1.4,1.12,1.5,0.4,1.5,1.5,2.2,-138.833741,0
6,Sat,22/09/2018,Wolves,Manchester Utd,1,0.6,2018-2019,433,15:00,1,1,6,1609.823608,1875.65979,1.533333333,1,1.966666667,1.1,1,0.333333333,1.333333333,1.333333333,1.34,0.84,1.76,1.36,1,1,1.6,1.6,1,1.48,1.38,1.07,0.9,1.7,1.3,1,-265.836182,0
6,Sat,22/09/2018,Manchester Utd,Wolves,0.6,1,2018-2019,433,15:00,1,1,6,1875.65979,1609.823608,1.966666667,1.1,1.533333333,1,1.333333333,1.333333333,1,0.333333333,1.76,1.36,1.34,0.84,1.6,1.6,1,1,1.38,1.07,1.48,1,1.3,1,1.7,0.9,265.836182,1
6,Sat,22/09/2018,Burnley,Bournemouth,2.1,1,2018-2019,434,15:00,4,0,6,1636.101563,1687.904419,0.866666667,2.133333333,1.8,1.333333333,0.666666667,2.333333333,2,2,0.92,1.8,1.78,1.32,0.6,2,2,1.4,0.93,1.54,1.43,1.38,0.6,2,1.4,1.5,-51.802856,1
6,Sat,22/09/2018,Bournemouth,Burnley,1,2.1,2018-2019,434,15:00,0,4,6,1687.904419,1636.101563,1.8,1.333333333,0.866666667,2.133333333,2,2,0.666666667,2.333333333,1.78,1.32,0.92,1.8,2,1.4,0.6,2,1.43,1.38,0.93,1.54,1.4,1.5,0.6,2,51.802856,0
6,Sat,22/09/2018,Southampton,Liverpool,0.3,1.7,2018-2019,435,15:00,0,3,6,1647.550415,1941.661987,1.733333333,1.466666667,1.733333333,0.866666667,1.666666667,1.333333333,1.666666667,0.666666667,1.6,1.46,2.36,0.74,1.2,1.2,2.2,0.4,1.27,1.04,2.03,0.66,1,0.9,2,0.5,-294.111572,0
6,Sat,22/09/2018,Liverpool,Southampton,1.7,0.3,2018-2019,435,15:00,3,0,6,1941.661987,1647.550415,1.733333333,0.866666667,1.733333333,1.466666667,1.666666667,0.666666667,1.666666667,1.333333333,2.36,0.74,1.6,1.46,2.2,0.4,1.2,1.2,2.03,0.66,1.27,1.04,2,0.5,1,0.9,294.111572,1
6,Sat,22/09/2018,Cardiff City,Manchester City,0.1,2.5,2018-2019,436,15:00,0,5,6,1561.549316,1960.097778,0.866666667,1.5,2.8,0.633333333,1,2.333333333,2,0.666666667,0.98,1.66,2.86,0.62,0.6,1.8,2.8,0.6,1,1.48,2.31,0.55,0.9,1.7,2.7,0.5,-398.548462,1
6,Sat,22/09/2018,Manchester City,Cardiff City,2.5,0.1,2018-2019,436,15:00,5,0,6,1960.097778,1561.549316,2.8,0.633333333,0.866666667,1.5,2,0.666666667,1,2.333333333,2.86,0.62,0.98,1.66,2.8,0.6,0.6,1.8,2.31,0.55,1.48,1,2.7,0.5,1.7,0.9,398.548462,0
6,Sat,22/09/2018,Crystal Palace,Newcastle Utd,0.9,0.2,2018-2019,437,15:00,0,0,6,1677.042725,1649.19812,1.366666667,1.6,0.366666667,1.5,0.666666667,1.333333333,1,2,1.1,1.62,0.74,1.48,0.8,1.2,0.8,1.6,1.42,1.15,1.02,1.31,1.6,0.9,0.8,1.3,27.844605,1
6,Sat,22/09/2018,Newcastle Utd,Crystal Palace,0.2,0.9,2018-2019,437,15:00,0,0,6,1649.19812,1677.042725,0.366666667,1.5,1.366666667,1.6,1,2,0.666666667,1.333333333,0.74,1.48,1.1,1.62,0.8,1.6,0.8,1.2,1.02,1.31,1.42,1.15,0.8,1.3,1.6,0.9,-27.844605,0
6,Sat,22/09/2018,Watford,Fulham,1.4,1.7,2018-2019,438,12:30,1,1,6,1663.096924,1626.491821,0.966666667,1.166666667,1.1,3.033333333,1.666666667,1.333333333,2,2.333333333,1.12,0.88,1.12,2.6,2,1,1.4,2.4,1.08,0.8,1.48,1,1.2,1,1.7,0.9,36.605103,0
6,Sat,22/09/2018,Fulham,Watford,1.7,1.4,2018-2019,438,12:30,1,1,6,1626.491821,1663.096924,1.1,3.033333333,0.966666667,1.166666667,2,2.333333333,1.666666667,1.333333333,1.12,2.6,1.12,0.88,1.4,2.4,2,1,1,1.48,1.08,0.8,0.9,1.7,1.2,1,-36.605103,1
6,Sun,23/09/2018,West Ham,Chelsea,1,1.5,2018-2019,439,13:30,0,0,6,1655.822021,1861.375,1.133333333,1.4,1.733333333,0.6,1.333333333,1.666666667,2.666666667,0.666666667,1.06,1.9,1.74,0.9,1,2.2,2.8,0.8,0.96,1.66,1.54,0.88,1.2,2,1.9,0.9,-205.552979,1
6,Sun,23/09/2018,Chelsea,West Ham,1.5,1,2018-2019,439,13:30,0,0,6,1861.375,1655.822021,1.733333333,0.6,1.133333333,1.4,2.666666667,0.666666667,1.333333333,1.666666667,1.74,0.9,1.06,1.9,2.8,0.8,1,2.2,1.54,0.88,0.96,1.66,1.9,0.9,1.2,2,205.552979,0
6,Sun,23/09/2018,Everton,Arsenal,0.8,0.8,2018-2019,440,16:00,0,2,6,1679.233521,1820.64978,0.933333333,1.266666667,1.5,0.833333333,1.333333333,2,2.666666667,1.333333333,1.06,1.3,1.48,1.16,1.6,1.8,2,1.8,1.03,1.1,1.57,1.25,1.4,1.4,2.2,1.5,-141.416259,0
6,Sun,23/09/2018,Arsenal,Everton,0.8,0.8,2018-2019,440,16:00,2,0,6,1820.64978,1679.233521,1.5,0.833333333,0.933333333,1.266666667,2.666666667,1.333333333,1.333333333,2,1.48,1.16,1.06,1.3,2,1.8,1.6,1.8,1.57,1.25,1.03,1.1,2.2,1.5,1.4,1.4,141.416259,1
7,Sat,29/09/2018,Chelsea,Liverpool,1.1,1.6,2018-2019,441,17:30,1,1,7,1857.562012,1944.221558,1.733333333,0.866666667,1.766666667,0.766666667,2,0.333333333,2.333333333,0.666666667,1.66,1.04,1.9,0.66,2.2,0.8,2,0.4,1.52,0.96,2,0.66,1.7,0.8,2,0.5,-86.659546,1
7,Sat,29/09/2018,Liverpool,Chelsea,1.6,1.1,2018-2019,441,17:30,1,1,7,1944.221558,1857.562012,1.766666667,0.766666667,1.733333333,0.866666667,2.333333333,0.666666667,2,0.333333333,1.9,0.66,1.66,1.04,2,0.4,2.2,0.8,2,0.66,1.52,0.96,2,0.5,1.7,0.8,86.659546,0
7,Sat,29/09/2018,Manchester City,Brighton,2.7,0.2,2018-2019,442,15:00,2,0,7,1963.865479,1627.310547,3.1,0.333333333,1.666666667,1.833333333,3.333333333,0.333333333,1.666666667,2,3.02,0.54,1.46,1.7,3.4,0.6,1.6,1.8,2.24,0.53,1.03,1.64,2.7,0.5,1,1.8,336.554932,1
7,Sat,29/09/2018,Brighton,Manchester City,0.2,2.7,2018-2019,442,15:00,0,2,7,1627.310547,1963.865479,1.666666667,1.833333333,3.1,0.333333333,1.666666667,2,3.333333333,0.333333333,1.46,1.7,3.02,0.54,1.6,1.8,3.4,0.6,1.03,1.64,2.24,0.53,1,1.8,2.7,0.5,-336.554932,0
7,Sat,29/09/2018,Arsenal,Watford,1.4,2.8,2018-2019,443,15:00,2,0,7,1825.249634,1663.955811,1.166666667,0.733333333,1.033333333,1.4,2.333333333,1,1.333333333,1.333333333,1.54,0.98,1.16,1.16,2.4,1.4,1.8,1.2,1.47,1.25,1.2,0.89,2,1.4,1.3,1,161.293823,1
7,Sat,29/09/2018,Watford,Arsenal,2.8,1.4,2018-2019,443,15:00,0,2,7,1663.955811,1825.249634,1.033333333,1.4,1.166666667,0.733333333,1.333333333,1.333333333,2.333333333,1,1.16,1.16,1.54,0.98,1.8,1.2,2.4,1.4,1.2,0.89,1.47,1.25,1.3,1,2,1.4,-161.293823,0
7,Sat,29/09/2018,Huddersfield,Tottenham,0.4,2.1,2018-2019,444,15:00,0,2,7,1546.680908,1901.688599,0.666666667,1.066666667,1.166666667,1.266666667,0.666666667,1.666666667,1.333333333,1.666666667,0.58,1.66,1.52,1.38,0.6,2.2,2,1.2,0.64,1.55,1.48,1.32,0.4,1.8,2,1.2,-355.007691,1
7,Sat,29/09/2018,Tottenham,Huddersfield,2.1,0.4,2018-2019,444,15:00,2,0,7,1901.688599,1546.680908,1.166666667,1.266666667,0.666666667,1.066666667,1.333333333,1.666666667,0.666666667,1.666666667,1.52,1.38,0.58,1.66,2,1.2,0.6,2.2,1.48,1.32,0.64,1.55,2,1.2,0.4,1.8,355.007691,0
7,Sat,29/09/2018,Everton,Fulham,2.3,0.5,2018-2019,445,15:00,3,0,7,1674.633667,1625.632935,1,0.8,1.233333333,3,0.666666667,2,1,2,1.02,1.26,1.32,2.68,1.2,1.8,1.6,2.2,0.95,1.05,1.48,1,1.3,1.5,1.7,0.9,49.000732,1
7,Sat,29/09/2018,Fulham,Everton,0.5,2.3,2018-2019,445,15:00,0,3,7,1625.632935,1674.633667,1.233333333,3,1,0.8,1,2,0.666666667,2,1.32,2.68,1.02,1.26,1.6,2.2,1.2,1.8,1,1.48,0.95,1.05,0.9,1.7,1.3,1.5,-49.000732,0
7,Sat,29/09/2018,Newcastle Utd,Leicester City,0.4,1.3,2018-2019,446,15:00,0,2,7,1651.849365,1695.234375,0.366666667,1.3,1.666666667,1.333333333,0.666666667,1.333333333,2,2.333333333,0.58,1.26,1.16,1.12,0.6,1.2,2,1.6,0.96,1.33,1.23,1.49,0.8,1.2,1.8,2.3,-43.38501,1
7,Sat,29/09/2018,Leicester City,Newcastle Utd,1.3,0.4,2018-2019,446,15:00,2,0,7,1695.234375,1651.849365,1.666666667,1.333333333,0.366666667,1.3,2,2.333333333,0.666666667,1.333333333,1.16,1.12,0.58,1.26,2,1.6,0.6,1.2,1.23,1.49,0.96,1.33,1.8,2.3,0.8,1.2,43.38501,0
7,Sat,29/09/2018,West Ham,Manchester Utd,1.4,0.7,2018-2019,447,12:30,3,1,7,1659.635132,1868.232178,1.1,1.3,1.666666667,1.033333333,1,0.666666667,1.666666667,0.666666667,1.12,1.4,1.58,1.2,1,1.4,1.4,1.6,0.98,1.63,1.31,1.05,1.1,1.6,1.2,1.1,-208.597046,1
7,Sat,29/09/2018,Manchester Utd,West Ham,0.7,1.4,2018-2019,447,12:30,1,3,7,1868.232178,1659.635132,1.666666667,1.033333333,1.1,1.3,1.666666667,0.666666667,1,0.666666667,1.58,1.2,1.12,1.4,1.4,1.6,1,1.4,1.31,1.05,0.98,1.63,1.2,1.1,1.1,1.6,208.597046,0
7,Sat,29/09/2018,Southampton,Wolves,0.8,1.6,2018-2019,448,15:00,0,2,7,1644.990845,1617.251099,1.666666667,1.833333333,1.533333333,0.666666667,1.333333333,1.666666667,1,0.333333333,1.44,1.52,1.34,0.76,1.2,1.8,0.8,0.8,1.22,1.15,1.48,1,1,1.2,1.7,0.9,27.739746,0
7,Sat,29/09/2018,Wolves,Southampton,1.6,0.8,2018-2019,448,15:00,2,0,7,1617.251099,1644.990845,1.533333333,0.666666667,1.666666667,1.833333333,1,0.333333333,1.333333333,1.666666667,1.34,0.76,1.44,1.52,0.8,0.8,1.2,1.8,1,1.48,1.22,1.15,0.9,1.7,1,1.2,-27.739746,1
7,Sun,30/09/2018,Burnley,Cardiff City,0.3,1.7,2018-2019,449,16:00,2,1,7,1651.589233,1557.781494,1.066666667,2.033333333,0.6,2.266666667,1.333333333,1,1,4,1.06,1.78,0.72,1.72,1.4,2,0.6,2.4,1.12,1.47,1.48,1,0.9,1.8,1.7,0.9,93.807739,0
7,Sun,30/09/2018,Cardiff City,Burnley,1.7,0.3,2018-2019,449,16:00,1,2,7,1557.781494,1651.589233,0.6,2.266666667,1.066666667,2.033333333,1,4,1.333333333,1,0.72,1.72,1.06,1.78,0.6,2.4,1.4,2,1,1.48,1.12,1.47,0.9,1.7,0.9,1.8,-93.807739,1
7,Mon,01/10/2018,Crystal Palace,Bournemouth,0.4,1.8,2018-2019,450,20:00,1,2,7,1674.391602,1672.416748,1.333333333,1.266666667,1.4,1.833333333,0.333333333,0.666666667,1.333333333,2.666666667,1.08,1.52,1.54,1.46,0.4,1.2,1.6,2.2,1.3,1.02,1.5,1.39,1.3,0.7,1.4,1.6,1.974854,0
7,Mon,01/10/2018,Bournemouth,Crystal Palace,1.8,0.4,2018-2019,450,20:00,2,1,7,1672.416748,1674.391602,1.4,1.833333333,1.333333333,1.266666667,1.333333333,2.666666667,0.333333333,0.666666667,1.54,1.46,1.08,1.52,1.6,2.2,0.4,1.2,1.5,1.39,1.3,1.02,1.4,1.6,1.3,0.7,-1.974854,1
8,Fri,05/10/2018,West Ham,Brighton,1.4,1.2,2018-2019,451,20:00,0,1,8,1671.940674,1621.303467,1.2,1.2,0.8,2.2,2,0.666666667,1,2,1.16,1.28,1.16,1.96,1.4,1.2,1,1.8,1.1,1.46,1.01,1.76,1.3,1.3,1,2,50.637207,0
8,Fri,05/10/2018,Brighton,West Ham,1.2,1.4,2018-2019,451,20:00,1,0,8,1621.303467,1671.940674,0.8,2.2,1.2,1.2,1,2,2,0.666666667,1.16,1.96,1.16,1.28,1,1.8,1.4,1.2,1.01,1.76,1.1,1.46,1,2,1.3,1.3,-50.637207,1
8,Sat,06/10/2018,Wolves,Crystal Palace,0.7,1.4,2018-2019,452,15:00,1,0,8,1622.878418,1663.704468,1.733333333,0.566666667,0.666666667,0.966666667,1.333333333,0.333333333,0.666666667,0.666666667,1.44,0.88,1.08,1.36,1.2,0.4,0.6,1.2,1,1.48,1.31,1.14,0.9,1.7,1.4,0.9,-40.82605,0
8,Sat,06/10/2018,Crystal Palace,Wolves,1.4,0.7,2018-2019,452,15:00,0,1,8,1663.704468,1622.878418,0.666666667,0.966666667,1.733333333,0.566666667,0.666666667,0.666666667,1.333333333,0.333333333,1.08,1.36,1.44,0.88,0.6,1.2,1.2,0.4,1.31,1.14,1.48,1,1.4,0.9,1.7,0.9,40.82605,1
8,Sat,06/10/2018,Watford,Bournemouth,1,3.2,2018-2019,453,15:00,0,4,8,1655.432007,1674.350464,1.833333333,1.666666667,1.7,1.6,0.666666667,1.666666667,2,2.333333333,1.42,1.32,1.64,1.3,1.2,1.4,1.6,2.2,1.42,1,1.56,1.3,1.3,1.2,1.6,1.5,-18.918457,1
8,Sat,06/10/2018,Bournemouth,Watford,3.2,1,2018-2019,453,15:00,4,0,8,1674.350464,1655.432007,1.7,1.6,1.833333333,1.666666667,2,2.333333333,0.666666667,1.666666667,1.64,1.3,1.42,1.32,1.6,2.2,1.2,1.4,1.56,1.3,1.42,1,1.6,1.5,1.3,1.2,18.918457,0
8,Sat,06/10/2018,Manchester Utd,Newcastle Utd,1.9,1.6,2018-2019,454,17:30,3,2,8,1842.734741,1635.341553,1.066666667,1.233333333,0.333333333,1.066666667,1.333333333,1.666666667,0.333333333,1.333333333,1.44,1.14,0.34,1.34,1.2,1.6,0.6,1.6,1.21,1.14,0.82,1.39,1.1,1.3,0.8,1.3,207.393188,1
8,Sat,06/10/2018,Newcastle Utd,Manchester Utd,1.6,1.9,2018-2019,454,17:30,2,3,8,1635.341553,1842.734741,0.333333333,1.066666667,1.066666667,1.233333333,0.333333333,1.333333333,1.333333333,1.666666667,0.34,1.34,1.44,1.14,0.6,1.6,1.2,1.6,0.82,1.39,1.21,1.14,0.8,1.3,1.1,1.3,-207.393188,0
8,Sat,06/10/2018,Burnley,Huddersfield,0.4,1,2018-2019,455,15:00,1,1,8,1654.764771,1539.187744,0.9,1.766666667,0.666666667,1.5,2,0.666666667,0.333333333,2,1,1.82,0.52,1.24,1.6,1.6,0.4,1.4,0.99,1.6,0.62,1.7,1,1.8,0.4,1.8,115.577027,1
8,Sat,06/10/2018,Huddersfield,Burnley,1,0.4,2018-2019,455,15:00,1,1,8,1539.187744,1654.764771,0.666666667,1.5,0.9,1.766666667,0.333333333,2,2,0.666666667,0.52,1.24,1,1.82,0.4,1.4,1.6,1.6,0.62,1.7,0.99,1.6,0.4,1.8,1,1.8,-115.577027,0
8,Sat,06/10/2018,Leicester City,Everton,0.9,1.3,2018-2019,456,15:00,1,2,8,1702.989014,1679.192139,1.766666667,1.133333333,1.5,0.833333333,2.333333333,1.666666667,1.333333333,1.666666667,1.38,0.98,1.18,1.02,2,1.6,1.4,1.6,1.3,1.23,1.11,1.02,2,1.8,1.5,1.5,23.796875,1
8,Sat,06/10/2018,Everton,Leicester City,1.3,0.9,2018-2019,456,15:00,2,1,8,1679.192139,1702.989014,1.5,0.833333333,1.766666667,1.133333333,1.333333333,1.666666667,2.333333333,1.666666667,1.18,1.02,1.38,0.98,1.4,1.6,2,1.6,1.11,1.02,1.3,1.23,1.5,1.5,2,1.8,-23.796875,0
8,Sat,06/10/2018,Cardiff City,Tottenham,1.2,2,2018-2019,457,15:00,0,1,8,1545.852661,1889.376587,0.833333333,1.8,1.666666667,1.266666667,0.666666667,3.666666667,1.666666667,1,0.88,1.46,1.36,1.14,0.8,2.8,1.8,1,1,1.48,1.55,1.23,0.9,1.7,2,1.2,-343.523926,0
8,Sat,06/10/2018,Tottenham,Cardiff City,2,1.2,2018-2019,457,15:00,1,0,8,1889.376587,1545.852661,1.666666667,1.266666667,0.833333333,1.8,1.666666667,1,0.666666667,3.666666667,1.36,1.14,0.88,1.46,1.8,1,0.8,2.8,1.55,1.23,1.48,1,2,1.2,1.7,0.9,343.523926,1
8,Sun,07/10/2018,Fulham,Arsenal,1.4,1.1,2018-2019,458,12:00,1,5,8,1612.321167,1830.141724,0.866666667,2.833333333,1.066666667,1.333333333,0.333333333,2.333333333,2,0.333333333,1.1,2.56,1.34,1.22,1.4,2.2,2.4,0.8,1,1.48,1.56,1.36,0.9,1.7,2.1,1.2,-217.820557,1
8,Sun,07/10/2018,Arsenal,Fulham,1.1,1.4,2018-2019,458,12:00,5,1,8,1830.141724,1612.321167,1.066666667,1.333333333,0.866666667,2.833333333,2,0.333333333,0.333333333,2.333333333,1.34,1.22,1.1,2.56,2.4,0.8,1.4,2.2,1.56,1.36,1.48,1,2.1,1.2,1.7,0.9,217.820557,0
